contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,gamma,theta,vega,rho
AAPL271217C00220000,AAPL,2027-12-17,220.0,call,35.78,35.35,35.0,11,35.7,2,13,1157,2025-04-17,0.27455,0.00439,-0.02726,1.24861,2.17384
AAPL271217P00220000,AAPL,2027-12-17,220.0,put,0.0,42.52,41.55,121,43.5,10,0,247,2025-04-17,0.34025,0.0035,-0.00743,1.23193,-3.16936
AAPL271217C00225000,AAPL,2027-12-17,225.0,call,33.85,33.45,32.5,89,34.4,6,100,1616,2025-04-17,0.27379,0.00445,-0.02716,1.26202,2.12038
AAPL271217P00225000,AAPL,2027-12-17,225.0,put,0.0,45.73,44.5,153,46.95,129,0,145,2025-04-17,0.34406,0.00349,-0.00717,1.24422,-3.32976
AAPL271217C00230000,AAPL,2027-12-17,230.0,call,30.41,31.15,30.6,146,31.7,1,0,942,2025-04-17,0.26922,0.00457,-0.02679,1.27287,2.0693
AAPL271217P00230000,AAPL,2027-12-17,230.0,put,49.15,48.38,47.5,121,49.25,6,10,31,2025-04-17,0.34284,0.00354,-0.00662,1.25581,-3.48295
AAPL271217C00235000,AAPL,2027-12-17,235.0,call,29.3,29.73,28.85,115,30.6,10,20,192,2025-04-17,0.27105,0.00456,-0.02673,1.27921,2.01004
AAPL271217P00235000,AAPL,2027-12-17,235.0,put,0.0,51.88,50.65,96,53.1,135,0,15,2025-04-17,0.34787,0.00351,-0.00637,1.26378,-3.64384
AAPL271217C00240000,AAPL,2027-12-17,240.0,call,28.0,28.1,27.4,11,28.8,70,18,484,2025-04-17,0.27044,0.00458,-0.02649,1.28291,1.9524
AAPL271217P00240000,AAPL,2027-12-17,240.0,put,54.9,55.02,53.8,113,56.25,133,2,65,2025-04-17,0.3494,0.00351,-0.0059,1.27088,-3.80017
AAPL271217C00245000,AAPL,2027-12-17,245.0,call,28.85,26.32,25.5,58,27.15,1,0,232,2025-04-17,0.26815,0.00462,-0.02609,1.28356,1.89396
AAPL271217P00245000,AAPL,2027-12-17,245.0,put,58.05,58.42,57.0,133,59.85,138,1,184,2025-04-17,0.3526,0.0035,-0.0055,1.27598,-3.95735
AAPL271217C00250000,AAPL,2027-12-17,250.0,call,24.6,24.65,23.85,90,25.45,51,2,1129,2025-04-17,0.26617,0.00465,-0.02566,1.28099,1.83402
AAPL271217P00250000,AAPL,2027-12-17,250.0,put,61.63,61.85,60.75,65,62.95,129,4,134,2025-04-17,0.35549,0.00348,-0.00507,1.27972,-4.1134
AAPL271217C00255000,AAPL,2027-12-17,255.0,call,20.92,23.0,22.1,182,23.9,15,0,348,2025-04-17,0.26373,0.00467,-0.02514,1.27515,1.77245
AAPL271217P00255000,AAPL,2027-12-17,255.0,put,0.0,65.38,64.25,21,66.5,122,0,186,2025-04-17,0.35885,0.00345,-0.00464,1.28211,-4.26868
AAPL271217C00260000,AAPL,2027-12-17,260.0,call,22.12,21.42,20.45,182,22.4,92,3,1446,2025-04-17,0.26129,0.00468,-0.02458,1.2661,1.70953
AAPL271217P00260000,AAPL,2027-12-17,260.0,put,0.0,69.5,67.0,114,72.0,180,0,381,2025-04-17,0.36632,0.00338,-0.00447,1.28319,-4.42345
AAPL271217C00265000,AAPL,2027-12-17,265.0,call,17.96,19.98,19.0,82,20.95,10,0,671,2025-04-17,0.25931,0.00467,-0.02401,1.25419,1.64627
AAPL271217P00265000,AAPL,2027-12-17,265.0,put,0.0,72.3,70.5,101,74.1,125,0,10,2025-04-17,0.36296,0.00342,-0.00357,1.28365,-4.57602
AAPL271217C00270000,AAPL,2027-12-17,270.0,call,19.25,18.85,17.85,200,19.85,10,0,1678,2025-04-17,0.25931,0.00462,-0.02357,1.2411,1.58653
AAPL271217P00270000,AAPL,2027-12-17,270.0,put,0.0,76.5,74.6,100,78.4,100,0,236,2025-04-17,0.37043,0.00335,-0.00338,1.28322,-4.72762
AAPL271217C00275000,AAPL,2027-12-17,275.0,call,16.05,17.8,17.15,10,18.45,10,0,268,2025-04-17,0.25946,0.00456,-0.02313,1.22622,1.52816
AAPL271217P00275000,AAPL,2027-12-17,275.0,put,0.0,81.5,79.55,118,83.45,121,0,5,2025-04-17,0.38354,0.00323,-0.00358,1.28292,-4.8759
AAPL271217C00280000,AAPL,2027-12-17,280.0,call,16.47,16.32,15.4,172,17.25,16,2,1384,2025-04-17,0.25565,0.00455,-0.0223,1.20461,1.46035
AAPL271217P00280000,AAPL,2027-12-17,280.0,put,0.0,85.53,83.1,183,87.95,170,0,136,2025-04-17,0.38903,0.00318,-0.00327,1.28185,-5.02359
AAPL271217C00285000,AAPL,2027-12-17,285.0,call,15.8,15.2,14.25,206,16.15,2,2,24,2025-04-17,0.25428,0.00449,-0.02167,1.18338,1.39877
AAPL271217P00285000,AAPL,2027-12-17,285.0,put,89.3,89.78,88.95,6,90.6,23,59,124,2025-04-17,0.39574,0.00313,-0.00303,1.28061,-5.16938
AAPL271217C00290000,AAPL,2027-12-17,290.0,call,14.5,14.88,13.65,90,16.1,86,12,438,2025-04-17,0.25916,0.00436,-0.02161,1.17084,1.3582
AAPL271217P00290000,AAPL,2027-12-17,290.0,put,0.0,94.17,92.0,102,96.35,143,0,87,2025-04-17,0.40336,0.00306,-0.00287,1.27938,-5.31323
AAPL271217C00295000,AAPL,2027-12-17,295.0,call,15.01,13.82,12.9,12,14.75,40,0,84,2025-04-17,0.25733,0.0043,-0.02091,1.14636,1.29813
AAPL271217P00295000,AAPL,2027-12-17,295.0,put,0.0,98.72,96.5,106,100.95,105,0,164,2025-04-17,0.41205,0.003,-0.00279,1.27831,-5.45501
AAPL271217C00300000,AAPL,2027-12-17,300.0,call,12.35,13.6,12.2,28,15.0,101,10,775,2025-04-17,0.26251,0.00417,-0.02091,1.13447,1.26399
AAPL271217P00300000,AAPL,2027-12-17,300.0,put,104.78,103.45,101.0,106,105.9,105,4,479,2025-04-17,0.4218,0.00293,-0.00279,1.27752,-5.59474
AAPL271217C00305000,AAPL,2027-12-17,305.0,call,12.66,11.73,11.15,6,12.3,84,0,21,2025-04-17,0.25245,0.00417,-0.01933,1.08885,1.17476
AAPL271217P00305000,AAPL,2027-12-17,305.0,put,0.0,108.35,106.2,106,110.5,105,0,2,2025-04-17,0.43263,0.00285,-0.00288,1.27707,-5.73248
AAPL271217C00310000,AAPL,2027-12-17,310.0,call,10.65,10.57,10.35,29,10.8,1,0,234,2025-04-17,0.24803,0.0041,-0.0183,1.05167,1.10512
AAPL271217P00310000,AAPL,2027-12-17,310.0,put,0.0,113.32,111.3,105,115.35,105,0,4,2025-04-17,0.44391,0.00278,-0.00301,1.27686,-5.86867
AAPL271217C00315000,AAPL,2027-12-17,315.0,call,10.19,10.07,9.4,120,10.75,106,3,14,2025-04-17,0.24955,0.00398,-0.01791,1.02949,1.06228
AAPL271217P00315000,AAPL,2027-12-17,315.0,put,0.0,117.88,115.5,106,120.25,105,0,1,2025-04-17,0.45168,0.00273,-0.00289,1.27586,-6.00539
AAPL271217C00320000,AAPL,2027-12-17,320.0,call,9.59,9.2,8.35,232,10.05,55,3,462,2025-04-17,0.24696,0.00389,-0.01706,0.99442,1.00244
AAPL271217P00320000,AAPL,2027-12-17,320.0,put,0.0,122.95,120.65,105,125.25,105,0,2,2025-04-17,0.46342,0.00266,-0.00306,1.27599,-6.13904
AAPL271217C00325000,AAPL,2027-12-17,325.0,call,9.8,8.82,8.3,11,9.35,2,0,129,2025-04-17,0.24894,0.00378,-0.01673,0.97346,0.96554
AAPL271217P00325000,AAPL,2027-12-17,325.0,put,0.0,128.0,125.5,102,130.5,102,0,3,2025-04-17,0.4747,0.0026,-0.00321,1.2761,-6.27194
AAPL271217C00330000,AAPL,2027-12-17,330.0,call,9.2,8.23,7.65,15,8.8,4,0,112,2025-04-17,0.24833,0.00367,-0.01611,0.94383,0.91811
AAPL271217P00330000,AAPL,2027-12-17,330.0,put,0.0,132.98,130.65,105,135.3,105,0,0,2025-04-17,0.48537,0.00254,-0.00333,1.27616,-6.40425
AAPL271217C00335000,AAPL,2027-12-17,335.0,call,8.72,7.45,6.7,191,8.2,82,0,23,2025-04-17,0.24528,0.00356,-0.01521,0.90466,0.86005
AAPL271217P00335000,AAPL,2027-12-17,335.0,put,0.0,138.03,135.75,105,140.3,105,0,0,2025-04-17,0.49634,0.00248,-0.00347,1.27637,-6.53562
AAPL271217C00340000,AAPL,2027-12-17,340.0,call,7.05,6.67,5.1,109,8.25,56,35,30,2025-04-17,0.24178,0.00344,-0.01426,0.86236,0.80064
AAPL271217P00340000,AAPL,2027-12-17,340.0,put,0.0,142.97,140.6,105,145.35,105,0,0,2025-04-17,0.50625,0.00244,-0.00353,1.2764,-6.66673
AAPL271217C00345000,AAPL,2027-12-17,345.0,call,6.95,6.47,5.75,161,7.2,71,0,8,2025-04-17,0.24437,0.00334,-0.01404,0.8447,0.7743
AAPL271217P00345000,AAPL,2027-12-17,345.0,put,0.0,148.0,145.5,106,150.5,106,0,0,2025-04-17,0.51692,0.00239,-0.00366,1.27669,-6.79683
AAPL271217C00350000,AAPL,2027-12-17,350.0,call,6.09,5.4,4.25,100,6.55,1,36,234,2025-04-17,0.23614,0.00319,-0.01254,0.78034,0.69271
AAPL271217P00350000,AAPL,2027-12-17,350.0,put,0.0,153.0,150.5,102,155.5,106,0,0,2025-04-17,0.52698,0.00234,-0.00375,1.2769,-6.92658
AAPL271217C00355000,AAPL,2027-12-17,355.0,call,6.4,5.78,5.25,94,6.3,111,0,87,2025-04-17,0.24574,0.00313,-0.01317,0.79516,0.70695
AAPL271217P00355000,AAPL,2027-12-17,355.0,put,0.0,158.0,155.5,101,160.5,6,0,0,2025-04-17,0.53705,0.0023,-0.00384,1.27717,-7.05577
AAPL271217C00360000,AAPL,2027-12-17,360.0,call,5.31,5.18,4.95,6,5.4,5,26,140,2025-04-17,0.24254,0.003,-0.0123,0.75353,0.65544
AAPL271217P00360000,AAPL,2027-12-17,360.0,put,0.0,163.0,160.5,101,165.5,1,0,0,2025-04-17,0.54711,0.00226,-0.00394,1.27749,-7.18444
AAPL271217C00365000,AAPL,2027-12-17,365.0,call,5.0,5.03,4.5,142,5.55,75,0,67,2025-04-17,0.24498,0.00291,-0.0121,0.73781,0.63485
AAPL271217P00365000,AAPL,2027-12-17,365.0,put,0.0,168.0,165.5,1,170.5,2,0,0,2025-04-17,0.55686,0.00222,-0.00402,1.27778,-7.31276
AAPL271217C00370000,AAPL,2027-12-17,370.0,call,4.48,4.62,4.05,134,5.2,35,0,92,2025-04-17,0.24376,0.0028,-0.01148,0.70572,0.59672
AAPL271217P00370000,AAPL,2027-12-17,370.0,put,0.0,173.0,170.5,1,175.5,1,0,0,2025-04-17,0.56647,0.00218,-0.00409,1.27808,-7.44069
AAPL271217C00375000,AAPL,2027-12-17,375.0,call,4.4,4.2,3.55,108,4.85,91,0,39,2025-04-17,0.24178,0.00268,-0.01079,0.67023,0.55618
AAPL271217P00375000,AAPL,2027-12-17,375.0,put,0.0,178.0,175.5,2,180.5,1,0,0,2025-04-17,0.57607,0.00214,-0.00416,1.27842,-7.56821
AAPL271217C00380000,AAPL,2027-12-17,380.0,call,4.02,3.92,3.25,115,4.6,50,150,96,2025-04-17,0.24163,0.00257,-0.01033,0.64397,0.52655
AAPL271217P00380000,AAPL,2027-12-17,380.0,put,0.0,183.0,180.5,1,185.5,1,0,0,2025-04-17,0.58567,0.00211,-0.00424,1.27878,-7.69537
AAPL271217C00385000,AAPL,2027-12-17,385.0,call,0.0,3.82,3.3,88,4.35,39,0,0,2025-04-17,0.24406,0.0025,-0.01018,0.63109,0.5114
AAPL271217P00385000,AAPL,2027-12-17,385.0,put,0.0,188.0,185.5,2,190.5,1,0,0,2025-04-17,0.59497,0.00208,-0.00429,1.27911,-7.82228
AAPL271217C00390000,AAPL,2027-12-17,390.0,call,3.65,3.45,2.85,208,4.05,42,0,80,2025-04-17,0.24193,0.00238,-0.00952,0.5963,0.47447
AAPL271217P00390000,AAPL,2027-12-17,390.0,put,0.0,193.0,190.5,1,195.5,1,0,0,2025-04-17,0.60427,0.00204,-0.00435,1.27946,-7.94887
AAPL271217C00395000,AAPL,2027-12-17,395.0,call,2.49,3.47,3.05,20,3.9,19,0,10,2025-04-17,0.24605,0.00233,-0.00958,0.59312,0.46977
AAPL271217P00395000,AAPL,2027-12-17,395.0,put,0.0,198.0,195.5,1,200.5,1,0,0,2025-04-17,0.61342,0.00202,-0.0044,1.2798,-8.0752
AAPL271217C00400000,AAPL,2027-12-17,400.0,call,3.03,3.16,2.66,49,3.65,7,198,163,2025-04-17,0.24437,0.00222,-0.00899,0.56189,0.4377
AAPL271217P00400000,AAPL,2027-12-17,400.0,put,0.0,203.0,200.5,1,205.5,1,0,0,2025-04-17,0.62256,0.00199,-0.00445,1.28015,-8.20126
AAPL271217C00405000,AAPL,2027-12-17,405.0,call,2.5,2.95,2.5,74,3.4,42,0,10,2025-04-17,0.24406,0.00213,-0.00858,0.53808,0.41355
AAPL271217P00405000,AAPL,2027-12-17,405.0,put,0.0,208.0,205.5,1,210.5,1,0,0,2025-04-17,0.63155,0.00196,-0.0045,1.28049,-8.32711
AAPL271217C00410000,AAPL,2027-12-17,410.0,call,2.8,2.8,2.35,10,3.25,17,0,15,2025-04-17,0.24483,0.00205,-0.0083,0.52023,0.39554
AAPL271217P00410000,AAPL,2027-12-17,410.0,put,0.0,213.0,210.5,1,215.5,1,0,0,2025-04-17,0.6404,0.00193,-0.00453,1.28081,-8.45276
AAPL271217C00415000,AAPL,2027-12-17,415.0,call,2.76,2.57,2.04,98,3.1,117,0,11,2025-04-17,0.24376,0.00196,-0.00783,0.49392,0.37009
AAPL271217P00415000,AAPL,2027-12-17,415.0,put,0.0,218.0,215.5,1,220.5,1,0,0,2025-04-17,0.64924,0.00191,-0.00456,1.28113,-8.57818
AAPL271217C00420000,AAPL,2027-12-17,420.0,call,2.29,2.33,1.77,107,2.9,34,0,40,2025-04-17,0.24208,0.00186,-0.00731,0.46525,0.34313
AAPL271217P00420000,AAPL,2027-12-17,420.0,put,0.0,223.0,220.5,1,225.5,1,0,0,2025-04-17,0.65808,0.00188,-0.0046,1.28145,-8.7034
AAPL271217C00425000,AAPL,2027-12-17,425.0,call,2.2,2.25,1.74,188,2.75,112,2,9,2025-04-17,0.24361,0.0018,-0.00714,0.45318,0.3315
AAPL271217P00425000,AAPL,2027-12-17,425.0,put,0.0,228.0,225.5,1,230.5,1,0,0,2025-04-17,0.66677,0.00186,-0.00462,1.28174,-8.82846
AAPL271217C00430000,AAPL,2027-12-17,430.0,call,2.1,2.19,1.78,40,2.6,66,2,49,2025-04-17,0.24544,0.00174,-0.00701,0.44314,0.32183
AAPL271217P00430000,AAPL,2027-12-17,430.0,put,0.0,233.0,230.5,1,235.5,1,0,0,2025-04-17,0.6753,0.00183,-0.00464,1.28201,-8.95337
AAPL271217C00435000,AAPL,2027-12-17,435.0,call,2.05,1.94,1.4,109,2.48,6,3,30,2025-04-17,0.24269,0.00164,-0.00643,0.41136,0.29351
AAPL271217P00435000,AAPL,2027-12-17,435.0,put,0.0,238.0,235.5,1,240.5,1,0,0,2025-04-17,0.68384,0.00181,-0.00466,1.28227,-9.07811
AAPL271217C00440000,AAPL,2027-12-17,440.0,call,1.9,1.97,1.7,5,2.24,1,60,2384,2025-04-17,0.2465,0.00161,-0.00652,0.41206,0.29343
AAPL271217P00440000,AAPL,2027-12-17,440.0,put,0.0,243.0,240.5,1,245.5,1,0,0,2025-04-17,0.69238,0.00179,-0.00467,1.28252,-9.2027
AAPL271217C00050000,AAPL,2027-12-17,50.0,call,150.25,150.53,148.05,105,153.0,101,0,45,2025-04-17,0.01228,0.0,-0.00528,0.0,1.18865
AAPL271217P00050000,AAPL,2027-12-17,50.0,put,0.91,0.89,0.75,3,1.02,10,1,85,2025-04-17,0.49192,0.0002,-0.00218,0.10172,-0.0877
AAPL271217C00055000,AAPL,2027-12-17,55.0,call,142.1,146.5,144.0,6,149.0,106,0,201,2025-04-17,0.01187,0.0,-0.00581,0.0,1.30752
AAPL271217P00055000,AAPL,2027-12-17,55.0,put,0.0,1.14,0.89,5,1.39,60,0,9,2025-04-17,0.48278,0.00025,-0.0026,0.12495,-0.11162
AAPL271217C00060000,AAPL,2027-12-17,60.0,call,123.12,142.0,139.55,100,144.45,100,0,2,2025-04-17,0.01145,0.0,-0.00634,0.0,1.42638
AAPL271217P00060000,AAPL,2027-12-17,60.0,put,0.0,1.39,1.09,17,1.69,86,0,7,2025-04-17,0.4715,0.0003,-0.00298,0.14802,-0.13605
AAPL271217C00065000,AAPL,2027-12-17,65.0,call,118.5,137.55,135.1,100,140.0,102,0,3,2025-04-17,0.01103,0.0,-0.00687,0.0,1.54525
AAPL271217P00065000,AAPL,2027-12-17,65.0,put,0.0,1.63,1.2,1,2.06,1,0,108,2025-04-17,0.45869,0.00036,-0.00331,0.17079,-0.16067
AAPL271217C00070000,AAPL,2027-12-17,70.0,call,139.5,133.5,131.05,105,135.95,105,0,2,2025-04-17,0.01061,0.0,-0.0074,0.0,1.66411
AAPL271217P00070000,AAPL,2027-12-17,70.0,put,0.0,1.92,1.61,32,2.22,19,0,14,2025-04-17,0.44802,0.00042,-0.00368,0.19649,-0.18969
AAPL271217C00075000,AAPL,2027-12-17,75.0,call,131.0,129.22,127.0,105,131.45,105,0,8,2025-04-17,0.01019,0.0,-0.00793,0.0,1.78298
AAPL271217P00075000,AAPL,2027-12-17,75.0,put,2.3,2.31,1.93,34,2.7,116,4,56,2025-04-17,0.44116,0.0005,-0.00414,0.22739,-0.22673
AAPL271217C00080000,AAPL,2027-12-17,80.0,call,131.25,124.97,122.55,105,127.4,105,0,104,2025-04-17,0.00978,0.0,-0.00845,0.0,1.90185
AAPL271217P00080000,AAPL,2027-12-17,80.0,put,0.0,2.59,2.3,32,2.88,5,0,141,2025-04-17,0.42851,0.00057,-0.00442,0.25298,-0.25705
AAPL271217C00085000,AAPL,2027-12-17,85.0,call,127.0,120.97,118.55,100,123.4,100,0,11,2025-04-17,0.00936,0.0,-0.00898,0.0,2.02071
AAPL271217P00085000,AAPL,2027-12-17,85.0,put,0.0,3.05,2.55,100,3.55,1,0,67,2025-04-17,0.42211,0.00066,-0.00488,0.28685,-0.30065
AAPL271217C00090000,AAPL,2027-12-17,90.0,call,107.0,117.03,114.55,100,119.5,102,0,13,2025-04-17,0.24757,0.00026,-0.01017,0.06788,2.0932
AAPL271217P00090000,AAPL,2027-12-17,90.0,put,0.0,3.6,3.15,48,4.05,39,0,42,2025-04-17,0.41723,0.00075,-0.00538,0.3239,-0.35097
AAPL271217C00095000,AAPL,2027-12-17,95.0,call,120.0,113.2,111.3,5,115.1,105,0,63,2025-04-17,0.28766,0.00055,-0.01185,0.16265,2.12507
AAPL271217P00095000,AAPL,2027-12-17,95.0,put,0.0,4.17,3.75,17,4.6,40,0,9,2025-04-17,0.41159,0.00085,-0.00584,0.36115,-0.40363
AAPL271217C00100000,AAPL,2027-12-17,100.0,call,108.0,109.0,106.5,101,111.5,101,6,210,2025-04-17,0.28568,0.00067,-0.01272,0.19796,2.20806
AAPL271217P00100000,AAPL,2027-12-17,100.0,put,4.6,4.72,4.3,30,5.15,41,1,198,2025-04-17,0.40443,0.00095,-0.00622,0.3974,-0.45633
AAPL271217C00105000,AAPL,2027-12-17,105.0,call,104.75,104.92,102.5,101,107.35,106,2,17,2025-04-17,0.28675,0.00082,-0.01371,0.24323,2.27747
AAPL271217P00105000,AAPL,2027-12-17,105.0,put,0.0,5.18,4.95,25,5.4,5,0,6,2025-04-17,0.39421,0.00105,-0.00647,0.43039,-0.50428
AAPL271217C00110000,AAPL,2027-12-17,110.0,call,101.5,101.38,99.8,5,102.95,100,1,101,2025-04-17,0.3026,0.00103,-0.01524,0.3239,2.29611
AAPL271217P00110000,AAPL,2027-12-17,110.0,put,0.0,6.15,5.7,15,6.6,6,0,662,2025-04-17,0.39482,0.00117,-0.0071,0.47844,-0.58479
AAPL271217C00115000,AAPL,2027-12-17,115.0,call,103.09,97.95,96.1,7,99.8,105,0,77,2025-04-17,0.31388,0.00122,-0.01668,0.39744,2.31233
AAPL271217P00115000,AAPL,2027-12-17,115.0,put,0.0,6.78,6.15,183,7.4,1,0,823,2025-04-17,0.3869,0.00129,-0.00737,0.51584,-0.64596
AAPL271217C00120000,AAPL,2027-12-17,120.0,call,95.35,93.45,91.0,101,95.9,118,2,121,2025-04-17,0.29589,0.00135,-0.01701,0.41297,2.41567
AAPL271217P00120000,AAPL,2027-12-17,120.0,put,7.65,7.62,7.3,16,7.95,17,5,219,2025-04-17,0.38217,0.00141,-0.00774,0.55782,-0.72018
AAPL271217C00125000,AAPL,2027-12-17,125.0,call,88.95,90.18,88.4,126,91.95,151,0,317,2025-04-17,0.3055,0.00154,-0.01839,0.48694,2.41939
AAPL271217P00125000,AAPL,2027-12-17,125.0,put,0.0,8.5,7.8,156,9.2,39,0,177,2025-04-17,0.37729,0.00154,-0.00807,0.59986,-0.79803
AAPL271217C00130000,AAPL,2027-12-17,130.0,call,91.47,86.45,84.05,100,88.85,100,0,190,2025-04-17,0.3026,0.00171,-0.01926,0.53603,2.45993
AAPL271217P00130000,AAPL,2027-12-17,130.0,put,0.0,9.7,9.2,15,10.2,21,0,72,2025-04-17,0.37668,0.00166,-0.00853,0.64685,-0.89404
AAPL271217C00135000,AAPL,2027-12-17,135.0,call,88.18,82.8,81.2,137,84.4,132,0,81,2025-04-17,0.30001,0.00189,-0.02012,0.58643,2.49328
AAPL271217P00135000,AAPL,2027-12-17,135.0,put,0.0,10.8,10.3,1,11.3,10,0,71,2025-04-17,0.37333,0.00179,-0.00885,0.69027,-0.98561
AAPL271217C00140000,AAPL,2027-12-17,140.0,call,84.9,79.9,78.6,7,81.2,165,0,179,2025-04-17,0.30793,0.00205,-0.02137,0.65503,2.47756
AAPL271217P00140000,AAPL,2027-12-17,140.0,put,11.5,11.52,10.85,1,12.2,29,2,97,2025-04-17,0.36373,0.00193,-0.00886,0.72711,-1.05983
AAPL271217C00145000,AAPL,2027-12-17,145.0,call,77.25,76.78,75.3,20,78.25,171,2,42,2025-04-17,0.30992,0.00222,-0.02234,0.71141,2.4789
AAPL271217P00145000,AAPL,2027-12-17,145.0,put,0.0,12.95,12.65,13,13.25,6,0,46,2025-04-17,0.36327,0.00205,-0.00921,0.77261,-1.16972
AAPL271217C00150000,AAPL,2027-12-17,150.0,call,73.5,73.67,71.85,87,75.5,110,1,191,2025-04-17,0.31053,0.00238,-0.02321,0.76417,2.47986
AAPL271217P00150000,AAPL,2027-12-17,150.0,put,13.8,14.5,13.95,17,15.05,26,1,247,2025-04-17,0.36312,0.00217,-0.00952,0.81695,-1.28496
AAPL271217C00155000,AAPL,2027-12-17,155.0,call,74.04,69.8,68.1,100,71.5,171,0,100,2025-04-17,0.30031,0.00258,-0.02357,0.80244,2.52028
AAPL271217P00155000,AAPL,2027-12-17,155.0,put,0.0,15.75,15.35,17,16.15,10,0,83,2025-04-17,0.35854,0.00231,-0.00959,0.85671,-1.38879
AAPL271217C00160000,AAPL,2027-12-17,160.0,call,67.55,66.75,65.75,26,67.75,69,3,189,2025-04-17,0.2997,0.00275,-0.02429,0.85196,2.51526
AAPL271217P00160000,AAPL,2027-12-17,160.0,put,0.0,17.43,16.85,15,18.0,30,0,313,2025-04-17,0.35793,0.00242,-0.00978,0.89785,-1.51042
AAPL271217C00165000,AAPL,2027-12-17,165.0,call,61.5,64.03,62.4,69,65.65,100,0,129,2025-04-17,0.30153,0.00289,-0.02505,0.90169,2.49499
AAPL271217P00165000,AAPL,2027-12-17,165.0,put,0.0,18.42,17.65,129,19.2,41,0,275,2025-04-17,0.34924,0.00258,-0.00959,0.93342,-1.60786
AAPL271217C00170000,AAPL,2027-12-17,170.0,call,57.2,59.97,58.3,291,61.65,7,0,561,2025-04-17,0.28797,0.00314,-0.02511,0.93665,2.53343
AAPL271217P00170000,AAPL,2027-12-17,170.0,put,19.84,20.48,20.1,6,20.85,10,8,285,2025-04-17,0.35107,0.00268,-0.00977,0.97256,-1.74543
AAPL271217C00175000,AAPL,2027-12-17,175.0,call,54.8,58.25,57.1,20,59.4,180,0,366,2025-04-17,0.29833,0.0032,-0.02611,0.98806,2.46856
AAPL271217P00175000,AAPL,2027-12-17,175.0,put,0.0,22.33,21.85,15,22.8,8,0,95,2025-04-17,0.35001,0.00278,-0.00978,1.00834,-1.87627
AAPL271217C00180000,AAPL,2027-12-17,180.0,call,54.05,55.28,53.95,94,56.6,195,1,468,2025-04-17,0.29467,0.00337,-0.02646,1.027,2.45633
AAPL271217P00180000,AAPL,2027-12-17,180.0,put,23.84,23.75,22.9,200,24.6,22,18,624,2025-04-17,0.34391,0.00292,-0.00952,1.04126,-1.99424
AAPL271217C00185000,AAPL,2027-12-17,185.0,call,53.25,52.28,51.35,81,53.2,14,12,1947,2025-04-17,0.2901,0.00354,-0.0267,1.06371,2.4426
AAPL271217P00185000,AAPL,2027-12-17,185.0,put,0.0,25.9,24.85,200,26.95,41,0,277,2025-04-17,0.34421,0.00301,-0.00947,1.07338,-2.13597
AAPL271217C00190000,AAPL,2027-12-17,190.0,call,49.31,49.7,48.7,76,50.7,90,4,958,2025-04-17,0.28858,0.00368,-0.02701,1.09904,2.41312
AAPL271217P00190000,AAPL,2027-12-17,190.0,put,27.98,27.77,26.95,166,28.6,6,1,699,2025-04-17,0.34117,0.00312,-0.00923,1.10308,-2.27032
AAPL271217C00195000,AAPL,2027-12-17,195.0,call,48.0,47.95,46.4,26,49.5,102,2,581,2025-04-17,0.29376,0.00372,-0.02755,1.13186,2.35838
AAPL271217P00195000,AAPL,2027-12-17,195.0,put,29.6,30.32,29.25,170,31.4,45,114,775,2025-04-17,0.34345,0.00318,-0.00916,1.13032,-2.42244
AAPL271217C00200000,AAPL,2027-12-17,200.0,call,44.05,44.88,43.9,36,45.85,144,122,1346,2025-04-17,0.28644,0.00391,-0.02747,1.16094,2.34025
AAPL271217P00200000,AAPL,2027-12-17,200.0,put,32.5,32.58,31.95,65,33.2,10,16,908,2025-04-17,0.34254,0.00326,-0.0089,1.15531,-2.56756
AAPL271217C00205000,AAPL,2027-12-17,205.0,call,42.58,43.03,41.6,9,44.45,269,20,505,2025-04-17,0.28888,0.00397,-0.02778,1.18679,2.28976
AAPL271217P00205000,AAPL,2027-12-17,205.0,put,0.0,34.88,33.8,156,35.95,47,0,146,2025-04-17,0.34132,0.00333,-0.00858,1.17806,-2.71406
AAPL271217C00210000,AAPL,2027-12-17,210.0,call,39.94,40.5,39.45,13,41.55,96,28,809,2025-04-17,0.28492,0.0041,-0.02772,1.21018,2.25384
AAPL271217P00210000,AAPL,2027-12-17,210.0,put,36.94,37.17,36.2,133,38.15,24,21,175,2025-04-17,0.33949,0.00341,-0.00817,1.19868,-2.86126
AAPL271217C00215000,AAPL,2027-12-17,215.0,call,37.15,37.45,36.5,151,38.4,2,38,583,2025-04-17,0.27608,0.00431,-0.02734,1.2317,2.22393
AAPL271217P00215000,AAPL,2027-12-17,215.0,put,0.0,40.05,38.85,143,41.25,92,0,117,2025-04-17,0.34178,0.00344,-0.00791,1.21595,-3.01847
AAPL271217C00220000,AAPL,2027-12-17,220.0,call,35.78,35.35,35.0,11,35.7,2,13,1157,2025-04-17,0.27455,0.00439,-0.02726,1.24861,2.17384
AAPL271217P00220000,AAPL,2027-12-17,220.0,put,0.0,42.52,41.55,121,43.5,10,0,247,2025-04-17,0.34025,0.0035,-0.00743,1.23193,-3.16936
AAPL271217C00225000,AAPL,2027-12-17,225.0,call,33.85,33.45,32.5,89,34.4,6,100,1616,2025-04-17,0.27379,0.00445,-0.02716,1.26202,2.12038
